meeting_no,meeting_date,monitoring_index,line_number,monitoring_comment
31,2021-02-04,1,40,ウ)院内感染が発生すると、新規の患者の受入れを停止せざるを得なくなり、周辺の救急病院への負担が増大し、通常の医療体制も圧迫する。
31,2021-02-04,1,41,また、病院、施設支援を行う保健所の負担が増大する。
31,2021-02-04,1,42,職員による院内・施設内感染の拡大防止対策の徹底が必要である。
31,2021-02-04,1,43,都は施設内感染が発生した病院、高齢者施設等に感染対策支援チームを派遣し、感染拡大防止を進めている。
31,2021-02-04,1,44,エ)同居する人からの感染が最も多いのは、職場、施設、会食等から家庭に持ち込まれた結果と考えられる。
31,2021-02-04,1,45,家庭、施設をはじめ高齢者への感染の機会をあらゆる場面で減らすとともに、基本的な感染予防策である、「手洗い、マスク着用、3 密を避ける」、環境の清拭・消毒(テーブルやドアノブ等の消毒によるウイルスの除去等)を徹底する必要がある。
31,2021-02-04,1,46,また、本格的な寒さの到来と共に、常時、暖房を使用する機会が増えている。
31,2021-02-04,1,47,感染予防には換気が重要であるため、効果的な方法でこまめな換気を徹底する必要がある。
31,2021-02-04,1,48,オ)人と人が密に接触しマスクを外して、飲食・飲酒を行う、大声で会話をする等の行動は、感染リスクを著しく増大させ、新規陽性者数がさらに増加する。
31,2021-02-04,1,49,カ)来週後半から始まる旧正月を控え、在留外国人のコミュニティにおいても、自国の伝統や風習等に基づいたお祭り等で密に集まり飲食等を行うことが予想され、言語や生活習慣等の違いに配慮した情報提供と支援が必要であると考える。
31,2021-02-04,1,50,キ)今週は学校、保育園、会食等を通じての感染例が報告されている。
31,2021-02-04,1,51,昼間の会食も含め、引き続き感染防止対策に関する普及啓発を行う必要がある。
31,2021-02-04,1,52,"今週の新規陽性者 5,496 人のうち、無症状の陽性者が 1,277 人、割合は 23.2%であった。"
31,2021-02-04,1,53,【コメント】ア)無症状や症状の乏しい感染者の行動範囲が広がっている可能性があり、感染機会があった無症状者を含めた集中的な PCR 検査等の体制強化が、引き続き求められる。
31,2021-02-04,1,54,イ)特別養護老人ホーム、介護老人保健施設、病院、訪問看護等においてクラスターが発生していることから、特にこうした重症化リスクの高い人が集まる施設では、利用者と職員に対する積極的な検査の実施が必要である。
31,2021-02-04,1,55,ウ)無症状の陽性者が早期に診断され、感染拡大防止に繋がるよう、保健所の体制整備へのさらなる支援策が必要である。
31,2021-02-04,1,56,今週の保健所別届出数を見ると、多摩府中が 395 人(7.2%)と最も多く、次いで大田区 352 人(6.4%)、葛飾区が 349 人(6.4%)、世田谷 342 人(6.2%)、新宿区 328 人(6.0%)の順である。
31,2021-02-04,1,57,【コメント】依然として新規陽性者数は高い値で推移しており、保健所業務への多大な負荷を軽減するための支援策が必要である。
31,2021-02-04,1,58,新規陽性者は前週より減少したが、都内保健所の 4 割にあたる 12 保健所でそれぞれ 200 人を超える新規陽性者数が報告された。
31,2021-02-04,1,59,【コメント】ア)都内全域で感染が拡大し、日常生活の中で感染するリスクが高まっており、引き続き感染拡大防止策の徹底が必要である。
31,2021-02-04,1,60,イ)積極的疫学調査における優先度を踏まえ、必要に応じて保健所業務の重点化を図る必要がある。
31,2021-02-04,1,61,国の指標及び目安における東京都の新規陽性者数は、都外居住者が自己採取し郵送した検体による新規陽性者分を含む(今週は 230 人)。
31,2021-02-04,1,62,※ 国の新型コロナウイルス感染症対策分科会(第 5 回)(8 月 7 日)で示された指標及び目安(以下「国の指標及び目安」という。
31,2021-02-04,1,63,)における、今週の感染の状況を示す新規報告数は、人口 10 万人あたり、週 41.1 人となり、国の指標及び目安におけるステージIVとなっている。
31,2021-02-04,1,64,また、先週一週間と直近一週間の新規陽性者数の比は、直近は 0.68 となっている。
31,2021-02-04,1,65,(ステージIVとは、爆発的な感染拡大及び深刻な医療提供体制の機能不全を避けるための対応が必要な段階。
31,2021-02-04,2,1,#7119 の 7 日間平均は、前回の 66.6 件から 2 月 3 日時点で 65.4 件と横ばいであった。
31,2021-02-04,2,2,【コメント】ア)#7119 の増加は、感染拡大の予兆の指標の1つとして、モニタリングしてきた。
31,2021-02-04,2,3,都が 10 月 30 日に発熱相談センターを設置した後は、その相談件数の推移と合わせて相談需要の指標として解析している。
31,2021-02-04,2,4,7 日間平均は前々回から 60 件台で推移しており、厳重な警戒が必要である。
31,2021-02-04,2,5,"イ)都の発熱相談センターの相談件数の 7 日間平均は、12 月 2 日時点の約 1,004 件から、年末年始には約2,571 件(1 月 5 日時点の 7 日間平均)に増加し、その後は、2 月 2 日時点で約 1,279 件に減少したが、都民の相談需要の増加にも対応できるよう、相談体制を強化する必要がある。"
31,2021-02-04,3,1,新規陽性者における接触歴等不明者数は、感染の広がりを反映する指標であるだけでなく、接触歴等不明な新規陽性者が、陽性判明前に潜在するクラスターを形成している可能性があるのでモニタリングしている。
31,2021-02-04,3,2,接触歴等不明者数は、7 日間平均で前回の約 540 人から減少したものの、2 月 3 日時点で約 332 人と高い値で推移している。
31,2021-02-04,3,3,【コメント】ア)新規陽性者の発生を減少させ、保健所における濃厚接触者等の積極的疫学調査による感染経路の追跡を充実することにより、潜在するクラスターの発生を早期に探知し、感染拡大を防止することが可能と考える。
31,2021-02-04,3,4,イ)依然として新規陽性者数は高い値で推移している。
31,2021-02-04,3,5,積極的疫学調査による接触歴の把握が難しくなると、クラスター対策による感染拡大防止は困難になり、急激な増加に繋がる。
31,2021-02-04,3,6,新規陽性者における接触歴等不明者の増加比が 100%を超えることは、感染拡大の指標となる。
31,2021-02-04,3,7,2 月 3 日時点の増加比は約 62%となった。
31,2021-02-04,3,8,【コメント】接触歴等不明者の増加比は約 62%と横ばいであるが、その人数は依然として高い水準であり、引き続き厳重に警戒する必要がある。
31,2021-02-04,3,9,(1)今週の新規陽性者に対する接触歴等不明者数の割合は、前週の約 55%と比較し低下したものの、約 50%と依然として高い値で推移している。
31,2021-02-04,3,10,(2)今週の年代別の接触歴等不明者の割合は、20 代で 60%を超え、30 代から 50 代では 50%を超える高い値となった。
31,2021-02-04,3,11,【コメント】ア)20 代から 50 代において、接触歴等不明者の割合が 50%を超えており、依然として新規陽性者数が高い状況が続いている中で保健所における積極的疫学調査による接触歴の把握が難しくなっている。
31,2021-02-04,3,12,接触歴等不明者数及びその割合も高い値で推移している可能性がある。
31,2021-02-04,3,13,イ)保健所は積極的疫学調査における優先度を踏まえ、業務の重点化を図る等の取組を進めている。
31,2021-02-04,3,14,※ 感染経路不明な者の割合は、前回の 53.7%から 2 月 3 日時点の 49.4%となっている。
31,2021-02-04,4,1,PCR 検査・抗原検査(以下「PCR 検査等」という。
31,2021-02-04,4,2,)の陽性率は、検査体制の指標としてモニタリングしている。
31,2021-02-04,4,3,迅速かつ広く PCR 検査等を実施することは、感染拡大防止と重症化予防の双方に効果的と考える。
