meeting_no,meeting_date,monitoring_index,line_number,token,part_of_speech,part_of_speech2,part_of_speech3,part_of_speech4,infl_type,base_form
24,2020-12-17,6,19,療養,名詞,サ変接続,,,,療養
24,2020-12-17,6,19,入院,名詞,サ変接続,,,,入院
24,2020-12-17,6,19,判断,名詞,サ変接続,,,,判断
24,2020-12-17,6,19,フロー,名詞,一般,,,,フロー
24,2020-12-17,6,19,活用,名詞,サ変接続,,,,活用
24,2020-12-17,6,19,宿泊,名詞,サ変接続,,,,宿泊
24,2020-12-17,6,19,療養,名詞,サ変接続,,,,療養
24,2020-12-17,6,19,対象,名詞,一般,,,,対象
24,2020-12-17,6,19,増加,名詞,サ変接続,,,,増加
24,2020-12-17,6,19,確実,名詞,形容動詞語幹,,,,確実
24,2020-12-17,6,19,対応,名詞,サ変接続,,,,対応
24,2020-12-17,6,19,宿泊,名詞,サ変接続,,,,宿泊
24,2020-12-17,6,19,療養,名詞,サ変接続,,,,療養
24,2020-12-17,6,19,体制,名詞,一般,,,,体制
24,2020-12-17,6,19,強化,名詞,サ変接続,,,,強化
24,2020-12-17,6,20,日本語,名詞,一般,,,,日本語
24,2020-12-17,6,20,コミュニケーション,名詞,一般,,,,コミュニケーション
24,2020-12-17,6,20,不自由,名詞,形容動詞語幹,,,,不自由
24,2020-12-17,6,20,在留,名詞,サ変接続,,,,在留
24,2020-12-17,6,20,外国,名詞,一般,,,,外国
24,2020-12-17,6,20,宿泊,名詞,サ変接続,,,,宿泊
24,2020-12-17,6,20,療養,名詞,サ変接続,,,,療養
24,2020-12-17,6,20,施設,名詞,サ変接続,,,,施設
24,2020-12-17,6,20,対応,名詞,サ変接続,,,,対応
24,2020-12-17,6,20,検討,名詞,サ変接続,,,,検討
24,2020-12-17,6,21,国,名詞,一般,,,,国
24,2020-12-17,6,21,指標,名詞,一般,,,,指標
24,2020-12-17,6,21,目安,名詞,一般,,,,目安
24,2020-12-17,6,21,病床,名詞,一般,,,,病床
24,2020-12-17,6,21,全体,名詞,副詞可能,,,,全体
24,2020-12-17,6,21,ひっ迫,名詞,サ変接続,,,,ひっ迫
24,2020-12-17,6,21,具合,名詞,一般,,,,具合
24,2020-12-17,6,21,最大,名詞,一般,,,,最大
24,2020-12-17,6,21,確保,名詞,サ変接続,,,,確保
24,2020-12-17,6,21,病床,名詞,一般,,,,病床
24,2020-12-17,6,21,床,名詞,一般,,,,床
24,2020-12-17,6,21,入院,名詞,サ変接続,,,,入院
24,2020-12-17,6,21,患者,名詞,一般,,,,患者
24,2020-12-17,6,21,割合,名詞,一般,,,,割合
24,2020-12-17,6,21,月,名詞,一般,,,,月
24,2020-12-17,6,21,日時,名詞,一般,,,,日時
24,2020-12-17,6,21,国,名詞,一般,,,,国
24,2020-12-17,6,21,指標,名詞,一般,,,,指標
24,2020-12-17,6,21,目安,名詞,一般,,,,目安
24,2020-12-17,6,21,ステージ,名詞,一般,,,,ステージ
24,2020-12-17,6,22,時点,名詞,一般,,,,時点
24,2020-12-17,6,22,確保,名詞,サ変接続,,,,確保
24,2020-12-17,6,22,病床,名詞,一般,,,,病床
24,2020-12-17,6,22,床,名詞,一般,,,,床
24,2020-12-17,6,22,入院,名詞,サ変接続,,,,入院
24,2020-12-17,6,22,患者,名詞,一般,,,,患者
24,2020-12-17,6,22,割合,名詞,一般,,,,割合
24,2020-12-17,6,22,国,名詞,一般,,,,国
24,2020-12-17,6,22,指標,名詞,一般,,,,指標
24,2020-12-17,6,22,目安,名詞,一般,,,,目安
24,2020-12-17,6,22,ステージ,名詞,一般,,,,ステージ
24,2020-12-17,6,22,数値,名詞,一般,,,,数値
24,2020-12-17,6,23,人口,名詞,一般,,,,人口
24,2020-12-17,6,23,当たり,名詞,一般,,,,当たり
24,2020-12-17,6,23,療養,名詞,サ変接続,,,,療養
24,2020-12-17,6,23,入院,名詞,サ変接続,,,,入院
24,2020-12-17,6,23,自宅,名詞,一般,,,,自宅
24,2020-12-17,6,23,宿泊,名詞,サ変接続,,,,宿泊
24,2020-12-17,6,23,療養,名詞,サ変接続,,,,療養
24,2020-12-17,6,23,合計,名詞,サ変接続,,,,合計
24,2020-12-17,6,23,前回,名詞,一般,,,,前回
24,2020-12-17,6,23,人,名詞,一般,,,,人
24,2020-12-17,6,23,月,名詞,一般,,,,月
24,2020-12-17,6,23,日時,名詞,一般,,,,日時
24,2020-12-17,6,23,人となり,名詞,一般,,,,人となり
24,2020-12-17,6,23,国,名詞,一般,,,,国
24,2020-12-17,6,23,指標,名詞,一般,,,,指標
24,2020-12-17,6,23,目安,名詞,一般,,,,目安
24,2020-12-17,6,23,ステージ,名詞,一般,,,,ステージ
24,2020-12-17,6,23,相当,名詞,サ変接続,,,,相当
24,2020-12-17,7,1,東京,名詞,固有名詞,地域,一般,,東京
24,2020-12-17,7,1,時点,名詞,一般,,,,時点
24,2020-12-17,7,1,人工,名詞,一般,,,,人工
24,2020-12-17,7,1,呼吸,名詞,サ変接続,,,,呼吸
24,2020-12-17,7,1,ECMO,名詞,固有名詞,組織,,,ECMO
24,2020-12-17,7,1,使用,名詞,サ変接続,,,,使用
24,2020-12-17,7,1,患者,名詞,一般,,,,患者
24,2020-12-17,7,1,重症,名詞,一般,,,,重症
24,2020-12-17,7,1,患者,名詞,一般,,,,患者
24,2020-12-17,7,1,医療,名詞,一般,,,,医療
24,2020-12-17,7,1,提供,名詞,サ変接続,,,,提供
24,2020-12-17,7,1,体制,名詞,一般,,,,体制
24,2020-12-17,7,1,指標,名詞,一般,,,,指標
24,2020-12-17,7,1,モニタリング,名詞,一般,,,,モニタリング
24,2020-12-17,7,2,東京,名詞,固有名詞,地域,一般,,東京
24,2020-12-17,7,2,人工,名詞,一般,,,,人工
24,2020-12-17,7,2,呼吸,名詞,サ変接続,,,,呼吸
24,2020-12-17,7,2,ECMO,名詞,固有名詞,組織,,,ECMO
24,2020-12-17,7,2,治療,名詞,サ変接続,,,,治療
24,2020-12-17,7,2,可能,名詞,形容動詞語幹,,,,可能
24,2020-12-17,7,2,重症,名詞,一般,,,,重症
24,2020-12-17,7,2,病床,名詞,一般,,,,病床
24,2020-12-17,7,2,確保,名詞,サ変接続,,,,確保
24,2020-12-17,7,3,重症,名詞,一般,,,,重症
24,2020-12-17,7,3,病床,名詞,一般,,,,病床
24,2020-12-17,7,3,重症,名詞,一般,,,,重症
24,2020-12-17,7,3,患者,名詞,一般,,,,患者
24,2020-12-17,7,3,集中,名詞,サ変接続,,,,集中
24,2020-12-17,7,3,管理,名詞,サ変接続,,,,管理
24,2020-12-17,7,3,重症,名詞,一般,,,,重症
24,2020-12-17,7,3,患者,名詞,一般,,,,患者
24,2020-12-17,7,3,患者,名詞,一般,,,,患者
24,2020-12-17,7,3,人工,名詞,一般,,,,人工
24,2020-12-17,7,3,呼吸,名詞,サ変接続,,,,呼吸
24,2020-12-17,7,3,ECMO,名詞,固有名詞,組織,,,ECMO
24,2020-12-17,7,3,治療,名詞,サ変接続,,,,治療
24,2020-12-17,7,3,必要,名詞,形容動詞語幹,,,,必要
24,2020-12-17,7,3,可能,名詞,形容動詞語幹,,,,可能
24,2020-12-17,7,3,状態,名詞,一般,,,,状態
24,2020-12-17,7,3,患者,名詞,一般,,,,患者
24,2020-12-17,7,3,離脱,名詞,サ変接続,,,,離脱
24,2020-12-17,7,3,不安定,名詞,形容動詞語幹,,,,不安定
24,2020-12-17,7,3,状態,名詞,一般,,,,状態
24,2020-12-17,7,3,患者,名詞,一般,,,,患者
24,2020-12-17,7,3,使用,名詞,サ変接続,,,,使用
24,2020-12-17,7,3,病床,名詞,一般,,,,病床
24,2020-12-17,7,4,重症,名詞,一般,,,,重症
24,2020-12-17,7,4,患者,名詞,一般,,,,患者
24,2020-12-17,7,4,前回,名詞,一般,,,,前回
24,2020-12-17,7,4,人,名詞,一般,,,,人
24,2020-12-17,7,4,月,名詞,一般,,,,月
24,2020-12-17,7,4,日時,名詞,一般,,,,日時
24,2020-12-17,7,4,人,名詞,一般,,,,人
24,2020-12-17,7,4,増加,名詞,サ変接続,,,,増加
24,2020-12-17,7,5,今週,名詞,副詞可能,,,,今週
24,2020-12-17,7,5,新た,名詞,形容動詞語幹,,,,新た
24,2020-12-17,7,5,人工,名詞,一般,,,,人工
24,2020-12-17,7,5,呼吸,名詞,サ変接続,,,,呼吸
24,2020-12-17,7,5,装着,名詞,サ変接続,,,,装着
24,2020-12-17,7,5,患者,名詞,一般,,,,患者
24,2020-12-17,7,5,人,名詞,一般,,,,人
24,2020-12-17,7,5,先週,名詞,副詞可能,,,,先週
24,2020-12-17,7,5,人,名詞,一般,,,,人
24,2020-12-17,7,5,人工,名詞,一般,,,,人工
24,2020-12-17,7,5,呼吸,名詞,サ変接続,,,,呼吸
24,2020-12-17,7,5,離脱,名詞,サ変接続,,,,離脱
24,2020-12-17,7,5,患者,名詞,一般,,,,患者
24,2020-12-17,7,5,人,名詞,一般,,,,人
24,2020-12-17,7,5,先週,名詞,副詞可能,,,,先週
24,2020-12-17,7,5,人,名詞,一般,,,,人
24,2020-12-17,7,5,人工,名詞,一般,,,,人工
24,2020-12-17,7,5,呼吸,名詞,サ変接続,,,,呼吸
24,2020-12-17,7,5,使用,名詞,サ変接続,,,,使用
24,2020-12-17,7,5,死亡,名詞,サ変接続,,,,死亡
24,2020-12-17,7,5,患者,名詞,一般,,,,患者
24,2020-12-17,7,5,人,名詞,一般,,,,人
24,2020-12-17,7,5,先週,名詞,副詞可能,,,,先週
24,2020-12-17,7,5,人,名詞,一般,,,,人
24,2020-12-17,7,6,今週,名詞,副詞可能,,,,今週
24,2020-12-17,7,6,新た,名詞,形容動詞語幹,,,,新た
24,2020-12-17,7,6,ECMO,名詞,固有名詞,組織,,,ECMO
24,2020-12-17,7,6,導入,名詞,サ変接続,,,,導入
24,2020-12-17,7,6,患者,名詞,一般,,,,患者
24,2020-12-17,7,6,人,名詞,一般,,,,人
24,2020-12-17,7,6,ECMO,名詞,固有名詞,組織,,,ECMO
24,2020-12-17,7,6,離脱,名詞,サ変接続,,,,離脱
24,2020-12-17,7,6,患者,名詞,一般,,,,患者
24,2020-12-17,7,6,人,名詞,一般,,,,人
24,2020-12-17,7,6,月,名詞,一般,,,,月
24,2020-12-17,7,6,日時,名詞,一般,,,,日時
24,2020-12-17,7,6,人工,名詞,一般,,,,人工
24,2020-12-17,7,6,呼吸,名詞,サ変接続,,,,呼吸
24,2020-12-17,7,6,装着,名詞,サ変接続,,,,装着
24,2020-12-17,7,6,患者,名詞,一般,,,,患者
24,2020-12-17,7,6,人,名詞,一般,,,,人
24,2020-12-17,7,6,うち,名詞,一般,,,,うち
24,2020-12-17,7,6,人,名詞,一般,,,,人
24,2020-12-17,7,6,患者,名詞,一般,,,,患者
24,2020-12-17,7,6,ECMO,名詞,固有名詞,組織,,,ECMO
24,2020-12-17,7,6,使用,名詞,サ変接続,,,,使用
24,2020-12-17,7,7,月,名詞,一般,,,,月
24,2020-12-17,7,7,日時,名詞,一般,,,,日時
24,2020-12-17,7,7,集中,名詞,サ変接続,,,,集中
24,2020-12-17,7,7,管理,名詞,サ変接続,,,,管理
24,2020-12-17,7,7,重症,名詞,一般,,,,重症
24,2020-12-17,7,7,患者,名詞,一般,,,,患者
24,2020-12-17,7,7,患者,名詞,一般,,,,患者
24,2020-12-17,7,7,人工,名詞,一般,,,,人工
24,2020-12-17,7,7,呼吸,名詞,サ変接続,,,,呼吸
24,2020-12-17,7,7,ECMO,名詞,固有名詞,組織,,,ECMO
24,2020-12-17,7,7,治療,名詞,サ変接続,,,,治療
24,2020-12-17,7,7,必要,名詞,形容動詞語幹,,,,必要
24,2020-12-17,7,7,可能,名詞,形容動詞語幹,,,,可能
24,2020-12-17,7,7,状態,名詞,一般,,,,状態
24,2020-12-17,7,7,患者,名詞,一般,,,,患者
24,2020-12-17,7,7,人,名詞,一般,,,,人
24,2020-12-17,7,7,離脱,名詞,サ変接続,,,,離脱
24,2020-12-17,7,7,不安定,名詞,形容動詞語幹,,,,不安定
24,2020-12-17,7,7,状態,名詞,一般,,,,状態
24,2020-12-17,7,7,患者,名詞,一般,,,,患者
24,2020-12-17,7,7,人,名詞,一般,,,,人
24,2020-12-17,7,8,コメント,名詞,サ変接続,,,,コメント
24,2020-12-17,7,8,新規,名詞,一般,,,,新規
24,2020-12-17,7,8,陽性,名詞,一般,,,,陽性
24,2020-12-17,7,8,増加,名詞,サ変接続,,,,増加
24,2020-12-17,7,8,現在,名詞,副詞可能,,,,現在
24,2020-12-17,7,8,増加,名詞,サ変接続,,,,増加
24,2020-12-17,7,8,週間,名詞,一般,,,,週間
24,2020-12-17,7,8,継続,名詞,サ変接続,,,,継続
24,2020-12-17,7,8,新規,名詞,一般,,,,新規
24,2020-12-17,7,8,陽性,名詞,一般,,,,陽性
24,2020-12-17,7,8,倍,名詞,一般,,,,倍
24,2020-12-17,7,8,人,名詞,一般,,,,人
24,2020-12-17,7,8,新規,名詞,一般,,,,新規
24,2020-12-17,7,8,陽性,名詞,一般,,,,陽性
24,2020-12-17,7,8,重症,名詞,一般,,,,重症
24,2020-12-17,7,8,現状,名詞,一般,,,,現状
24,2020-12-17,7,8,同様,名詞,形容動詞語幹,,,,同様
24,2020-12-17,7,8,週間,名詞,一般,,,,週間
24,2020-12-17,7,8,月,名詞,一般,,,,月
24,2020-12-17,7,8,日,名詞,固有名詞,地域,国,,日
24,2020-12-17,7,8,重症,名詞,一般,,,,重症
24,2020-12-17,7,8,患者,名詞,一般,,,,患者
24,2020-12-17,7,8,人となり,名詞,一般,,,,人となり
24,2020-12-17,7,8,医療,名詞,一般,,,,医療
24,2020-12-17,7,8,提供,名詞,サ変接続,,,,提供
24,2020-12-17,7,8,体制,名詞,一般,,,,体制
24,2020-12-17,7,8,深刻,名詞,形容動詞語幹,,,,深刻
24,2020-12-17,7,8,機能,名詞,サ変接続,,,,機能
24,2020-12-17,7,8,不全,名詞,一般,,,,不全
24,2020-12-17,7,8,危惧,名詞,サ変接続,,,,危惧
24,2020-12-17,7,9,現状,名詞,一般,,,,現状
24,2020-12-17,7,9,新規,名詞,一般,,,,新規
24,2020-12-17,7,9,陽性,名詞,一般,,,,陽性
24,2020-12-17,7,9,重症,名詞,一般,,,,重症
24,2020-12-17,7,9,新規,名詞,一般,,,,新規
24,2020-12-17,7,9,陽性,名詞,一般,,,,陽性
24,2020-12-17,7,9,増加,名詞,サ変接続,,,,増加
24,2020-12-17,7,9,抑制,名詞,サ変接続,,,,抑制
24,2020-12-17,7,9,対策,名詞,サ変接続,,,,対策
24,2020-12-17,7,9,強化,名詞,サ変接続,,,,強化
24,2020-12-17,7,9,重症,名詞,一般,,,,重症
24,2020-12-17,7,9,患者,名詞,一般,,,,患者
24,2020-12-17,7,9,増加,名詞,サ変接続,,,,増加
24,2020-12-17,7,9,重要,名詞,形容動詞語幹,,,,重要
24,2020-12-17,7,10,重症,名詞,一般,,,,重症
24,2020-12-17,7,10,病床,名詞,一般,,,,病床
24,2020-12-17,7,10,診療,名詞,サ変接続,,,,診療
24,2020-12-17,7,10,体制,名詞,一般,,,,体制
24,2020-12-17,7,10,確保,名詞,サ変接続,,,,確保
24,2020-12-17,7,10,通常,名詞,一般,,,,通常
24,2020-12-17,7,10,医療,名詞,一般,,,,医療
24,2020-12-17,7,10,病床,名詞,一般,,,,病床
24,2020-12-17,7,10,医師,名詞,一般,,,,医師
24,2020-12-17,7,10,看護,名詞,サ変接続,,,,看護
24,2020-12-17,7,10,転用,名詞,サ変接続,,,,転用
24,2020-12-17,7,10,必要,名詞,形容動詞語幹,,,,必要
24,2020-12-17,7,10,レベル,名詞,一般,,,,レベル
24,2020-12-17,7,10,更,名詞,形容動詞語幹,,,,更
24,2020-12-17,7,10,重症,名詞,一般,,,,重症
24,2020-12-17,7,10,病床,名詞,一般,,,,病床
24,2020-12-17,7,10,確保,名詞,サ変接続,,,,確保
24,2020-12-17,7,10,医療,名詞,一般,,,,医療
24,2020-12-17,7,10,機関,名詞,一般,,,,機関
24,2020-12-17,7,10,救急,名詞,一般,,,,救急
24,2020-12-17,7,10,受け入れ,名詞,一般,,,,受け入れ
24,2020-12-17,7,10,予定,名詞,サ変接続,,,,予定
24,2020-12-17,7,10,手術,名詞,サ変接続,,,,手術
24,2020-12-17,7,10,制限,名詞,サ変接続,,,,制限
24,2020-12-17,7,11,今週,名詞,副詞可能,,,,今週
24,2020-12-17,7,11,人工,名詞,一般,,,,人工
24,2020-12-17,7,11,呼吸,名詞,サ変接続,,,,呼吸
24,2020-12-17,7,11,離脱,名詞,サ変接続,,,,離脱
24,2020-12-17,7,11,患者,名詞,一般,,,,患者
24,2020-12-17,7,11,装着,名詞,サ変接続,,,,装着
24,2020-12-17,7,11,離脱,名詞,サ変接続,,,,離脱
24,2020-12-17,7,11,日数,名詞,一般,,,,日数
24,2020-12-17,7,11,中央,名詞,一般,,,,中央
24,2020-12-17,7,11,日,名詞,固有名詞,地域,国,,日
24,2020-12-17,7,11,平均,名詞,サ変接続,,,,平均
24,2020-12-17,7,11,日,名詞,一般,,,,日
24,2020-12-17,7,12,人工,名詞,一般,,,,人工
24,2020-12-17,7,12,呼吸,名詞,サ変接続,,,,呼吸
24,2020-12-17,7,12,離脱,名詞,サ変接続,,,,離脱
24,2020-12-17,7,12,長期間,名詞,副詞可能,,,,長期間
24,2020-12-17,7,12,患者,名詞,一般,,,,患者
24,2020-12-17,7,12,増加,名詞,サ変接続,,,,増加
24,2020-12-17,7,12,重症,名詞,一般,,,,重症
24,2020-12-17,7,12,患者,名詞,一般,,,,患者
24,2020-12-17,7,12,急増,名詞,サ変接続,,,,急増
24,2020-12-17,7,12,可能,名詞,形容動詞語幹,,,,可能
24,2020-12-17,7,13,重症,名詞,一般,,,,重症
24,2020-12-17,7,13,患者,名詞,一般,,,,患者
24,2020-12-17,7,13,治療,名詞,サ変接続,,,,治療
24,2020-12-17,7,13,医療,名詞,一般,,,,医療
24,2020-12-17,7,13,機関,名詞,一般,,,,機関
24,2020-12-17,7,13,負担,名詞,サ変接続,,,,負担
24,2020-12-17,7,13,医療,名詞,一般,,,,医療
24,2020-12-17,7,13,提供,名詞,サ変接続,,,,提供
24,2020-12-17,7,13,体制,名詞,一般,,,,体制
24,2020-12-17,7,13,逼迫,名詞,サ変接続,,,,逼迫
24,2020-12-17,7,14,月,名詞,一般,,,,月
24,2020-12-17,7,14,日時,名詞,一般,,,,日時
24,2020-12-17,7,14,重症,名詞,一般,,,,重症
24,2020-12-17,7,14,患者,名詞,一般,,,,患者
24,2020-12-17,7,14,人,名詞,一般,,,,人
24,2020-12-17,7,14,年代,名詞,一般,,,,年代
24,2020-12-17,7,14,内訳,名詞,一般,,,,内訳
24,2020-12-17,7,14,代,名詞,一般,,,,代
24,2020-12-17,7,14,人,名詞,一般,,,,人
24,2020-12-17,7,14,代,名詞,一般,,,,代
24,2020-12-17,7,14,人,名詞,一般,,,,人
24,2020-12-17,7,14,代,名詞,一般,,,,代
24,2020-12-17,7,14,人,名詞,一般,,,,人
24,2020-12-17,7,14,代,名詞,一般,,,,代
24,2020-12-17,7,14,人,名詞,一般,,,,人
24,2020-12-17,7,14,代,名詞,一般,,,,代
24,2020-12-17,7,14,人,名詞,一般,,,,人
24,2020-12-17,7,14,代,名詞,一般,,,,代
24,2020-12-17,7,14,人,名詞,一般,,,,人
24,2020-12-17,7,14,代,名詞,一般,,,,代
24,2020-12-17,7,14,人,名詞,一般,,,,人
24,2020-12-17,7,15,年代,名詞,一般,,,,年代
24,2020-12-17,7,15,代,名詞,一般,,,,代
24,2020-12-17,7,15,重症,名詞,一般,,,,重症
24,2020-12-17,7,15,患者,名詞,一般,,,,患者
24,2020-12-17,7,16,性別,名詞,一般,,,,性別
24,2020-12-17,7,16,男性,名詞,一般,,,,男性
24,2020-12-17,7,16,人,名詞,一般,,,,人
24,2020-12-17,7,16,女性,名詞,一般,,,,女性
24,2020-12-17,7,16,人,名詞,一般,,,,人
24,2020-12-17,7,17,コメント,名詞,サ変接続,,,,コメント
24,2020-12-17,7,17,重症,名詞,一般,,,,重症
24,2020-12-17,7,17,患者,名詞,一般,,,,患者
24,2020-12-17,7,17,割,名詞,一般,,,,割
24,2020-12-17,7,17,重症,名詞,一般,,,,重症
24,2020-12-17,7,17,リスク,名詞,一般,,,,リスク
24,2020-12-17,7,17,人,名詞,一般,,,,人
24,2020-12-17,7,17,感染,名詞,サ変接続,,,,感染
24,2020-12-17,7,17,家族,名詞,一般,,,,家族
24,2020-12-17,7,17,職場,名詞,一般,,,,職場
24,2020-12-17,7,17,医療,名詞,一般,,,,医療
24,2020-12-17,7,17,介護,名詞,サ変接続,,,,介護
24,2020-12-17,7,17,施設,名詞,サ変接続,,,,施設
24,2020-12-17,7,17,感染,名詞,サ変接続,,,,感染
24,2020-12-17,7,17,予防,名詞,サ変接続,,,,予防
24,2020-12-17,7,17,徹底,名詞,サ変接続,,,,徹底
24,2020-12-17,7,17,必要,名詞,形容動詞語幹,,,,必要
24,2020-12-17,7,18,基礎,名詞,一般,,,,基礎
24,2020-12-17,7,18,疾患,名詞,一般,,,,疾患
24,2020-12-17,7,18,人,名詞,一般,,,,人
24,2020-12-17,7,18,肥満,名詞,サ変接続,,,,肥満
24,2020-12-17,7,18,喫煙,名詞,サ変接続,,,,喫煙
24,2020-12-17,7,18,人,名詞,一般,,,,人
24,2020-12-17,7,18,若年,名詞,一般,,,,若年
24,2020-12-17,7,18,重症,名詞,一般,,,,重症
24,2020-12-17,7,18,リスク,名詞,一般,,,,リスク
24,2020-12-17,7,18,普及,名詞,サ変接続,,,,普及
24,2020-12-17,7,18,啓発,名詞,サ変接続,,,,啓発
24,2020-12-17,7,18,必要,名詞,形容動詞語幹,,,,必要
24,2020-12-17,7,18,今週,名詞,副詞可能,,,,今週
24,2020-12-17,7,18,報告,名詞,サ変接続,,,,報告
24,2020-12-17,7,18,死亡,名詞,サ変接続,,,,死亡
24,2020-12-17,7,18,人,名詞,一般,,,,人
24,2020-12-17,7,18,死亡,名詞,サ変接続,,,,死亡
24,2020-12-17,7,18,人,名詞,一般,,,,人
24,2020-12-17,7,19,前,名詞,副詞可能,,,,前
24,2020-12-17,7,19,週,名詞,一般,,,,週
24,2020-12-17,7,19,人,名詞,一般,,,,人
24,2020-12-17,7,19,前週,名詞,一般,,,,前週
24,2020-12-17,7,19,人,名詞,一般,,,,人
24,2020-12-17,7,19,今週,名詞,副詞可能,,,,今週
24,2020-12-17,7,19,人,名詞,一般,,,,人
24,2020-12-17,7,19,推移,名詞,サ変接続,,,,推移
24,2020-12-17,7,19,今週,名詞,副詞可能,,,,今週
24,2020-12-17,7,19,死亡,名詞,サ変接続,,,,死亡
24,2020-12-17,7,20,新規,名詞,一般,,,,新規
24,2020-12-17,7,20,重症,名詞,一般,,,,重症
24,2020-12-17,7,20,患者,名詞,一般,,,,患者
24,2020-12-17,7,20,人工,名詞,一般,,,,人工
24,2020-12-17,7,20,呼吸,名詞,サ変接続,,,,呼吸
24,2020-12-17,7,20,装着,名詞,サ変接続,,,,装着
24,2020-12-17,7,20,日,名詞,固有名詞,地域,国,,日
24,2020-12-17,7,20,平均,名詞,サ変接続,,,,平均
24,2020-12-17,7,20,月,名詞,一般,,,,月
24,2020-12-17,7,20,日,名詞,固有名詞,地域,国,,日
24,2020-12-17,7,20,人,名詞,一般,,,,人
24,2020-12-17,7,20,月,名詞,一般,,,,月
24,2020-12-17,7,20,日時,名詞,一般,,,,日時
24,2020-12-17,7,20,人,名詞,一般,,,,人
24,2020-12-17,7,21,コメント,名詞,サ変接続,,,,コメント
24,2020-12-17,7,21,新規,名詞,一般,,,,新規
24,2020-12-17,7,21,重症,名詞,一般,,,,重症
24,2020-12-17,7,21,患者,名詞,一般,,,,患者
24,2020-12-17,7,21,週,名詞,一般,,,,週
24,2020-12-17,7,21,当たり,名詞,一般,,,,当たり
24,2020-12-17,7,21,人,名詞,一般,,,,人
24,2020-12-17,7,21,水準,名詞,一般,,,,水準
24,2020-12-17,7,21,月,名詞,一般,,,,月
24,2020-12-17,7,21,日,名詞,固有名詞,地域,国,,日
24,2020-12-17,7,21,日,名詞,固有名詞,地域,国,,日
24,2020-12-17,7,21,新規,名詞,一般,,,,新規
24,2020-12-17,7,21,人工,名詞,一般,,,,人工
24,2020-12-17,7,21,呼吸,名詞,サ変接続,,,,呼吸
24,2020-12-17,7,21,装着,名詞,サ変接続,,,,装着
24,2020-12-17,7,21,患者,名詞,一般,,,,患者
24,2020-12-17,7,22,例年,名詞,一般,,,,例年
24,2020-12-17,7,22,冬期,名詞,副詞可能,,,,冬期
24,2020-12-17,7,22,脳卒中,名詞,一般,,,,脳卒中
24,2020-12-17,7,22,心筋梗塞,名詞,一般,,,,心筋梗塞
24,2020-12-17,7,22,入院,名詞,サ変接続,,,,入院
24,2020-12-17,7,22,患者,名詞,一般,,,,患者
24,2020-12-17,7,22,増加,名詞,サ変接続,,,,増加
24,2020-12-17,7,22,時期,名詞,副詞可能,,,,時期
